LOCAL;LINEA;DESCRIP.LINEA;SUBINEA;DESCRIP.SUBL;CLASE;DESCRIP.CLASE;SUBCLASE;DESCRIP.SUBCLASE;MARCA;NUMBER;UPC;DESCRIP.PRODUCTO;P.VTA;P.CST;STOCK DISPONIBLE;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;ASUS      ;80758849       ;0199291377974;Ultra X9 32G RAM1T SSD 14P 1;+003899990,00;+002618508,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;ASUS      ;80758850       ;2000807588501;Ultra 7 16G RAM1T SSD 14P 12;+001699990,00;+001135058,00;+000000009,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;ASUS      ;80758850       ;0199291308893;Ultra 7 16G RAM1T SSD 14P 12;+001699990,00;+001135058,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;ASUS      ;80758851       ;0199291308886;Ultra 9 32G RAM1T SSD 14P 12;+001999990,00;+001348242,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;ASUS      ;80758851       ;2000807588518;Ultra 9 32G RAM1T SSD 14P 12;+001999990,00;+001348242,00;+000000013,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;ASUS      ;80774618       ;0199291325470;X1504 C7 16G512GSSD 15.6P FH;+001099990,00;+000731997,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;ASUS      ;80774618       ;2000807746185;X1504 C7 16G512GSSD 15.6P FH;+001099990,00;+000731997,00;+000000008,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;HP        ;80800276       ;0199896923705;NTB R7-7730U/16GB/512GB/15.6;+001099990,00;+000786010,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041201;TRADICIONAL NOTEBOOK          ;HP        ;80800276       ;2008080678407;NTB R7-7730U/16GB/512GB/15.6;+001099990,00;+000786010,00;+000000006,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041202;NUEVA TECNOLOGIA              ;ASUS      ;17422533       ;2000174225337;NTB ASUS X1404 I5 8GB 512GB ;+000649990,00;+000460137,59;+000000002,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041202;NUEVA TECNOLOGIA              ;ASUS      ;17422533       ;0197105894372;NTB ASUS X1404 I5 8GB 512GB ;+000649990,00;+000460137,59;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;16894289       ;0196801933422;NTB GAMING3 I5 8 512 RTX3060;+001129990,00;+000737413,71;-000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ASUS      ;17021977       ;4711387360927;NT ASUS FX507 I5 8GB 512GB S;+001099990,00;+000778185,18;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;17028494       ;0197531616067;NTG LENOVO LOQi5 16 512SSD R;+000999990,00;+000652151,99;+000000010,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;HP        ;17113169       ;0198122718405;NTBG VICTUS 16-r1015/i7/16/1;+001859990,00;+001144347,57;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;HP        ;17113169       ;2000171131693;NTBG VICTUS 16-r1015/i7/16/1;+001859990,00;+001144347,57;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ASUS      ;17116450       ;4711387496244;NT ASUS G614 I9 16GB 1TB SSD;+002549990,00;+001608530,44;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;17152023       ;0198154294991;NTB LOQ R7 7435HS 24GB 1TB 4;+001299990,00;+000874569,17;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;17152025       ;0197530668203;NTB LOQ i5 12450HX 8GB 512GB;+000899990,00;+000618517,34;+000000002,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ASUS      ;17439033       ;4711387992050;NTB ASUS G615 I9 32GB 1TB   ;+003399990,00;+002280406,07;+000000005,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;HP        ;17482517       ;2000174825179;HP 15-FA2027LA I5/16GB/512/R;+001099990,00;+000779177,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;HP        ;17482518       ;0199251634208;HP 15-FB3027LA R7/16GB/512/R;+001159990,00;+000795780,55;+000000016,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;HP        ;17482526       ;0199251273773;HP 16-AP0002LA R7/16GB/1TB/5;+001739990,00;+001233677,84;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;17495509       ;0198154421991;NT GAMER LOQ R5 16 512 15.6 ;+000989990,00;+000688800,00;+000000006,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;17500183       ;0198158345842;NT GAMER LEGION I9 32 1TB RT;+002359990,00;+001618840,14;+000000003,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ASUS      ;17535915       ;4711636072755;NTG ASUS FX607 I5 3050 16GB ;+001199990,00;+000809694,69;+000000012,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ASUS      ;17535916       ;4711636170840;NTG ASUS FA506 RZ7 3050 16GB;+001199990,00;+000767294,44;+000000010,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ASUS      ;17535917       ;4711636170857;NTG ASUS FA607 RZ7 4050 16GB;+001399990,00;+000937194,81;+000000005,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ASUS      ;17535918       ;4711636080101;NTG ASUS FX608 I7 5050 16GB ;+001979990,00;+001364901,01;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ACER      ;80639341       ;4711474652249;NTB ACER 16P NTG CORE I5/24 ;+001289990,00;+000840179,70;+000000009,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ACER      ;80639342       ;4711474652225;NTB ACER 16P NTG CORE I5/24 ;+001469990,00;+000970854,35;+000000011,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;80642557       ;0198157458833;LEGION PRO5 I9 32 1TB 5070 2;+002359990,00;+001677755,82;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;80643914       ;0198157424036;LOQ R7 16 512 5060 144HZ LEN;+001589990,00;+001090516,93;+000000003,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;80643914       ;2008064391407;LOQ R7 16 512 5060 144HZ LEN;+001589990,00;+001090516,93;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;ACER      ;80679170       ;1951332669252;NTG ACER 15P CORE I9/32/1T 5;+001939990,00;+001359904,50;+000000009,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;HP        ;80726512       ;0821844007860;HP HyperX Omen Ci5 16G 512G ;+001779990,00;+001266606,00;+000000006,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;HP        ;80726513       ;0821844007877;HP HyperX Omen Ci7 16G 512G ;+002009990,00;+001429286,00;+000000007,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;80752904       ;0199274248536;LOQ GAMER i7 16 512 RTX 5050;+001559990,00;+001111253,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;80752904       ;2008075290409;LOQ GAMER i7 16 512 RTX 5050;+001559990,00;+001111253,00;+000000014,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;80775592       ;0199274403683;NB GAMER LEGION7 R9 AI 32 1T;+003099990,00;+002193270,00;+000000008,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110412;NOTEBOOK                      ;J11041203;GAMER                         ;LENOVO    ;80775593       ;0199273241408;NB GAMER LEGION P7 R9 32 1TB;+004299990,00;+003070581,00;+000000007,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041302;8 PULGADAS                    ;XIAOMI    ;17347394       ;6941812794647;REDMI PAD SE 8.7 4/64 GB VER;+000149990,00;+000100834,00;-000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;16881205       ;0196802843560;TAB LENOVO MTKG80 M9 4G 128G;+000169990,00;+000112948,73;-000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;17132557       ;0195949268434;iPad Air 13  WiFi +Cell 512G;+001539990,00;+001092967,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;17132584       ;0195949237591;Demo iPad Pro 13 WiFi 256GB ;+001699990,00;+001142850,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17182270       ;2000171822706;TAB PLUS LEN 11.5 2K 8GB 256;+000399990,00;+000203449,62;+000000017,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17182270       ;0197530283840;TAB PLUS LEN 11.5 2K 8GB 256;+000399990,00;+000203449,62;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;SAMSUNG   ;17195780       ;8806095372488;GALAXY TAB A9 64GB          ;+000179990,00;+000114279,00;-000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;HONOR     ;17230109       ;6936520851461;TABLET HONOR PAD X8A GREY   ;+000199990,00;+000142850,00;+000000010,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;17331552       ;0195949728884;IPAD MINI WI-FI 128GB SPACE ;+000649990,00;+000462178,00;+000000004,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17381912       ;0198154668907;TAB LENOVO 10 G85 4 64 BUMPE;+000159990,00;+000110165,01;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17381912       ;2000173819124;TAB LENOVO 10 G85 4 64 BUMPE;+000159990,00;+000110165,01;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17381913       ;0198154998608;TAB LENOVO 10 G85 4 128 AUDI;+000189990,00;+000125816,36;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17381913       ;2000173819131;TAB LENOVO 10 G85 4 128 AUDI;+000189990,00;+000125816,36;+000000008,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17381915       ;0198155095276;LE TAB PRO 12 D8300 8 256 AU;+000489990,00;+000324131,97;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17381915       ;2000173819155;LE TAB PRO 12 D8300 8 256 AU;+000489990,00;+000324131,97;+000000006,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17382161       ;0198155121692;YOGA TAB PLUS 16GB 256SSD 3K;+000719990,00;+000497823,68;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17382161       ;2000173821615;YOGA TAB PLUS 16GB 256SSD 3K;+000719990,00;+000497823,68;+000000006,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17382162       ;0198155416880;LENOVO LEGION TAB 12 256SSD ;+000569990,00;+000353145,13;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17382162       ;2000173821622;LENOVO LEGION TAB 12 256SSD ;+000569990,00;+000353145,13;+000000002,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;17407632       ;0195950086157;11-iINCH IPAD Wi-Fi 128G SIL;+000489990,00;+000325370,00;+000000022,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;17407633       ;0195950086386;11-INCH IPAD APPLE WIFI 128B;+000489990,00;+000325370,00;+000000005,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;17407695       ;0195950087079;11-INCH IPAD APP WIFI 256GB ;+000619990,00;+000414110,00;+000000004,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;17407704       ;0195949975264;13 INCH IPAD AIR WIFI 128GB ;+001099990,00;+000739489,00;+000000005,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;XIAOMI    ;17415446       ;6932554426644;XIAOMI PAD 7 128 LÁPIZ Y TEC;+000599990,00;+000403355,00;+000000016,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;XIAOMI    ;17415447       ;6932554426538;XIAOMI PAD 7 PRO LÁPIZ Y TEC;+000699990,00;+000470582,00;+000000005,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;SAMSUNG   ;17425753       ;8806097213918;SAMSUNG GALAXY TAB S10FE GRI;+000729990,00;+000492824,90;+000000009,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;SAMSUNG   ;17425754       ;8806097213390;SAMSUNG GALAXY TAB S10FE PLA;+000599990,00;+000428564,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;17452853       ;0195950085068;11-inch iPad Wi-Fi 128GB - B;+000419990,00;+000295791,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;XIAOMI    ;17511229       ;2000175112292;REDMI PAD SE 128 GRIS SIN CO;+000209990,00;+000127724,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;SAMSUNG   ;17513747       ;8806097671961;SAMS GALAXY TAB S10 LITE 256;+000549990,00;+000391925,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;SAMSUNG   ;17513749       ;8806097671992;SAMS GALAXY TAB S10 LITE 128;+000549990,00;+000384351,32;+000000009,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;17671768       ;2017671768007;DV_ TAB LENOVO MTKG80 M9 4G ;+000033900,00;+000112948,73;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;XIAOMI    ;17700570       ;2017700570007;DV_ Xiaomi REDMI Pad 2 128GB;+000094900,00;+000141170,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;SAMSUNG   ;80610658       ;8806097737032;TAB GALAXY S11 128GB SAMSUNG;+001049990,00;+000749993,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80641687       ;0195950398014;IPAD PRO 13 WIFI 256GB SBLK-;+001759990,00;+001257135,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80643577       ;0195950391206;IPAD PRO 11 WIFI 256GB SLVR ;+001229990,00;+000873943,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80643578       ;0195950392296;IPAD PRO 13 WIFI 256GB SBLK ;+001599990,00;+001142850,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;SAMSUNG   ;80646762       ;8806097845201;TAB GALAXY A11 64GB SAMSUNG ;+000199990,00;+000140575,87;+000000013,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;XIAOMI    ;80653863       ;6932554444501;Xiaomi REDMI Pad 2 128GB    ;+000239990,00;+000166518,03;+000000024,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;HONOR     ;80655411       ;6936520865994;KIT Honor PAD X9a11P 8+128GB;+000349990,00;+000249993,00;+000000011,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;80668315       ;0198157031999;IdeaTab Plus 11 2K 8 128 WIF;+000269990,00;+000178900,13;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;80668315       ;2000806683153;IdeaTab Plus 11 2K 8 128 WIF;+000269990,00;+000178900,13;+000000017,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;80668316       ;0199271875902;IdeaTab Plus 12 1 2K 8 256 K;+000379990,00;+000259444,82;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;LENOVO    ;80668316       ;2000806683160;IdeaTab Plus 12 1 2K 8 256 K;+000379990,00;+000259444,82;+000000004,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;XIAOMI    ;80697819       ;6932554467661;Xiaomi REDMI Pad 2 Pro 128GB;+000399990,00;+000268901,00;+000000007,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;HONOR     ;80697821       ;2080697821001;Pad X8b                     ;+000249990,00;+000178564,00;+000000012,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;SAMSUNG   ;80716785       ;8806097877141;TAB GALAXY A11+ 128         ;+000329990,00;+000227580,71;+000000018,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80724549       ;2080724549007;iPad Air M4 11 128GB - Space;+000779990,00;+000554615,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80724549       ;0195950823493;iPad Air M4 11 128GB - Space;+000779990,00;+000554615,00;+000000009,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80724554       ;2080724554001;iPad Air M4 11 128GB - Blue ;+000709990,00;+000504195,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80724554       ;0195950821697;iPad Air M4 11 128GB - Blue ;+000709990,00;+000504195,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80724559       ;2080724559006;iPad Air M4 11 128GB - Purpl;+000709990,00;+000504195,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80724559       ;0195950822090;iPad Air M4 11 128GB - Purpl;+000709990,00;+000504195,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80724560       ;2080724560002;iPad Air M4 13 128GB - Space;+000949990,00;+000672262,00;+000000000,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;APPLE     ;80724560       ;0195950795776;iPad Air M4 13 128GB - Space;+000949990,00;+000672262,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;XIAOMI    ;80740829       ;2080740829008;Xiaomi REDMI Pad 2 128GB Cov;+000249990,00;+000168061,00;+000000001,00;
3660;J11;ELECTRO HOGAR                 ;J1104;COMPUTACION Y HOGAR           ;J110413;TABLET                        ;J11041303;MAYOR A 10 PULGADAS           ;XIAOMI    ;80781470       ;6939093007990; Xiaomi Redmi Pad 2 9P      ;+000229990,00;+000154615,00;+000000034,00;
